Label,Total_Energy_kWh,Holiday
2019/4/23-1,3.44,False
2019/5/3-0,4.67,False
2019/5/3-1,4.67,False
2019/5/3-2,4.67,False
2019/5/3-3,4.67,False
2019/5/3-4,4.67,False
2019/5/3-5,4.67,False
2019/5/3-21,4.67,False
2019/4/26-0,4.35,False
2019/4/26-1,1.0,False
2019/5/1-0,3.96,False
2019/5/1-1,3.96,False
2019/5/1-2,3.96,False
2019/5/1-3,3.96,False
2019/5/1-4,3.96,False
2019/5/7-0,5.46,False
2019/5/7-1,5.46,False
2019/5/7-2,4.43,False
2019/5/9-0,4.32,False
2019/5/9-1,3.72,False
2019/5/10-0,4.22,False
2019/5/10-1,4.22,False
2019/5/10-2,4.22,False
2019/5/10-3,4.22,False
2019/5/10-4,4.22,False
2019/5/10-21,4.22,False
2019/5/10-22,4.22,False
2019/5/10-23,3.95,False
2019/5/16-0,5.31,False
2019/5/16-1,5.31,False
2019/5/16-2,1.06,False
2019/5/15-0,3.2,False
2019/5/15-1,3.2,False
2019/5/15-2,3.2,False
2019/5/15-3,3.2,False
2019/5/15-4,3.2,False
2019/5/15-5,3.2,False
2019/5/8-0,4.7,False
2019/5/8-1,4.7,False
2019/5/8-2,4.7,False
2019/5/8-3,4.7,False
2019/5/8-4,4.7,False
2019/5/22-0,2.13,False
2019/5/22-1,2.13,False
2019/5/22-2,2.13,False
2019/5/22-3,2.13,False
2019/5/22-4,2.13,False
2019/5/23-0,4.25,False
2019/5/23-1,0.03,False
2019/5/31-0,4.45,False
2019/5/31-1,4.29,False
2019/5/28-0,4.43,False
2019/5/28-1,4.43,False
2019/5/28-2,4.43,False
2019/5/28-3,4.43,False
2019/5/28-4,4.43,False
2019/5/28-5,4.43,False
2019/5/28-21,4.43,False
2019/5/28-22,4.43,False
2019/5/28-23,3.07,False
2019/5/24-0,11.51,False
2019/5/24-1,11.51,False
2019/5/24-2,11.51,False
2019/5/24-3,11.51,False
2019/5/24-4,11.51,False
2019/5/24-5,11.51,False
2019/5/24-6,11.51,False
2019/5/24-23,8.219999999999999,False
2019/6/2-0,4.46,True
2019/6/2-1,4.46,True
2019/6/2-2,2.63,True
2019/6/15-0,6.02,False
2019/6/15-1,6.02,False
2019/6/15-2,3.19,False
2019/6/13-0,6.68,False
2019/6/13-1,6.68,False
2019/6/13-2,6.68,False
2019/6/13-3,6.68,False
2019/6/13-4,6.68,False
2019/6/13-5,6.68,False
2019/6/13-21,6.68,False
2019/6/13-22,6.68,False
2019/6/13-23,2.32,False
2019/6/5-0,4.42,False
2019/6/5-1,2.89,False
2019/6/4-0,5.949999999999999,False
2019/6/4-1,5.949999999999999,False
2019/6/4-2,5.949999999999999,False
2019/6/4-3,4.659999999999999,False
2019/6/4-4,4.56,False
2019/6/4-5,4.56,False
2019/6/4-21,4.56,False
2019/6/20-0,10.200000000000001,False
2019/6/20-1,10.200000000000001,False
2019/6/20-2,10.200000000000001,False
2019/6/20-3,8.94,False
2019/6/20-4,3.47,False
2019/6/20-5,3.47,False
2019/6/21-0,7.4,False
2019/6/21-1,7.4,False
2019/6/21-2,6.2,False
2019/6/21-3,4.44,False
2019/6/21-4,1.85,False
2019/7/14-0,4.56,True
2019/7/14-1,4.56,True
2019/7/14-2,4.56,True
2019/7/14-3,4.56,True
2019/7/14-4,4.56,True
2019/7/14-5,4.56,True
2019/7/15-0,5.98,False
2019/7/15-1,5.98,False
2019/7/15-2,2.03,False
2019/7/20-0,5.9,False
2019/7/20-1,5.9,False
2019/7/20-2,5.9,False
2019/7/20-3,1.61,False
2019/7/18-0,10.33,False
2019/7/18-1,9.03,False
2019/7/18-2,6.71,False
2019/7/18-3,3.55,False
2019/7/23-0,4.48,False
2019/7/23-1,4.48,False
2019/7/23-2,4.48,False
2019/7/23-3,4.48,False
2019/7/23-4,4.48,False
2019/7/23-23,3.94,False
2019/7/17-0,4.57,False
2019/7/17-1,4.57,False
2019/7/17-2,4.57,False
2019/7/17-3,4.57,False
2019/7/17-4,4.57,False
2019/7/31-0,5.41,False
2019/7/31-1,5.41,False
2019/7/31-2,5.41,False
2019/7/31-3,5.41,False
2019/7/31-4,5.41,False
2019/7/31-5,5.41,False
2019/7/31-22,5.41,False
2019/7/31-23,1.73,False
2019/8/5-0,6.71,False
2019/8/5-1,6.71,False
2019/8/5-2,0.6,False
2019/8/6-0,9.98,False
2019/8/6-1,9.98,False
2019/8/6-2,9.98,False
2019/8/6-3,9.98,False
2019/8/6-4,9.98,False
2019/8/6-21,9.98,False
2019/8/6-22,9.98,False
2019/8/6-23,1.3,False
2019/8/8-0,6.15,False
2019/8/8-1,1.03,False
2019/8/16-0,2.96,False
2019/8/16-1,2.96,False
2019/8/16-2,2.96,False
2019/8/16-3,2.96,False
2019/8/16-4,2.96,False
2019/8/16-23,1.12,False
2019/8/22-0,6.01,False
2019/8/22-1,6.01,False
2019/8/22-2,6.01,False
2019/8/22-3,6.01,False
2019/8/22-23,1.14,False
2019/8/14-0,5.44,False
2019/8/14-1,5.44,False
2019/8/14-2,5.44,False
2019/8/14-3,1.2,False
2019/8/31-0,13.71,False
2019/8/31-1,13.71,False
2019/8/31-2,11.48,False
2019/8/26-0,6.7,False
2019/8/26-1,6.7,False
2019/8/26-2,6.7,False
2019/8/26-3,6.7,False
2019/8/26-4,6.7,False
2019/8/26-5,3.24,False
2019/8/27-0,4.27,False
2019/8/27-1,2.68,False
2019/8/31-3,7.01,False
2019/8/31-4,7.01,False
2019/8/31-5,7.01,False
2019/8/31-6,7.01,False
2019/8/28-0,9.93,False
2019/8/28-1,6.84,False
2019/8/28-2,5.49,False
2019/8/28-3,5.49,False
2019/8/28-4,0.62,False
2019/8/30-0,6.31,False
2019/8/30-1,6.31,False
2019/8/30-2,6.31,False
2019/8/30-3,6.31,False
2019/8/30-4,6.31,False
2019/9/12-0,5.09,False
2019/9/12-1,5.09,False
2019/9/12-2,5.09,False
2019/9/12-3,5.09,False
2019/9/12-4,5.09,False
2019/9/12-23,3.39,False
2019/9/14-0,5.46,False
2019/9/14-1,5.46,False
2019/9/14-2,5.46,False
2019/9/14-3,5.46,False
2019/9/14-4,5.46,False
2019/9/14-5,5.46,False
2019/9/14-6,5.46,False
2019/9/15-0,4.16,True
2019/9/15-1,4.16,True
2019/9/15-2,4.16,True
2019/9/15-3,4.16,True
2019/9/15-4,4.16,True
2019/9/15-5,4.16,True
2019/9/15-6,4.16,True
2019/9/15-21,4.16,True
2019/9/15-22,4.16,True
2019/9/15-23,0.11,True
2019/9/10-0,3.91,False
2019/9/10-1,3.91,False
2019/9/10-2,3.91,False
2019/9/10-3,3.91,False
2019/9/10-4,3.91,False
2019/9/10-5,3.91,False
2019/9/10-6,3.91,False
2019/9/10-7,3.91,False
2019/9/10-22,3.91,False
2019/9/11-0,4.62,False
2019/9/11-1,4.62,False
2019/9/11-2,2.71,False
2019/9/25-0,5.49,False
2019/9/25-1,5.49,False
2019/9/25-2,3.75,False
2019/9/21-0,6.59,False
2019/9/21-1,1.08,False
2019/9/19-0,9.84,False
2019/9/19-1,9.84,False
2019/9/19-2,2.62,False
2019/9/23-0,11.21,False
2019/9/23-1,6.93,False
2019/9/23-2,6.62,False
2019/9/23-3,5.07,False
2019/10/3-0,5.43,False
2019/10/3-1,5.43,False
2019/10/3-2,5.43,False
2019/10/3-3,5.43,False
2019/10/3-4,5.43,False
2019/10/3-23,4.13,False
2019/10/6-0,5.89,True
2019/10/6-1,5.89,True
2019/10/6-2,5.89,True
2019/10/6-3,5.89,True
2019/10/6-4,5.89,True
2019/10/6-5,5.89,True
2019/10/6-6,5.89,True
2019/10/6-7,5.89,True
2019/10/6-8,5.89,True
2019/10/6-23,3.51,True
2019/10/8-0,4.99,False
2019/10/8-1,3.66,False
2019/10/1-0,3.47,False
2019/10/1-1,3.47,False
2019/10/1-2,3.47,False
2019/10/1-3,3.47,False
2019/10/1-4,3.47,False
2019/10/1-5,3.47,False
2019/10/1-23,0.56,False
2019/10/19-0,6.99,False
2019/10/19-1,6.99,False
2019/10/19-2,6.99,False
2019/10/19-3,0.37,False
2019/10/21-0,5.39,False
2019/10/21-1,5.39,False
2019/10/21-2,2.41,False
2019/10/22-0,6.08,False
2019/10/22-1,6.08,False
2019/10/22-2,6.08,False
2019/10/22-3,6.08,False
2019/10/22-4,6.08,False
2019/10/22-5,6.08,False
2019/10/16-0,6.99,False
2019/10/16-1,2.33,False
2019/10/28-0,6.19,False
2019/10/28-1,6.19,False
2019/10/28-2,6.19,False
2019/10/28-3,6.19,False
2019/10/28-4,6.19,False
2019/10/29-0,3.01,False
2019/10/29-1,3.01,False
2019/10/29-2,3.01,False
2019/10/29-3,3.01,False
2019/10/29-4,3.01,False
2019/10/29-5,3.01,False
2019/10/29-15,3.01,False
2019/10/29-16,3.01,False
2019/10/29-17,3.01,False
2019/10/29-18,3.01,False
2019/10/29-22,3.01,False
2019/10/29-23,2.88,False
2019/10/26-0,6.19,False
2019/10/26-1,6.19,False
2019/10/26-2,6.19,False
2019/10/26-3,6.19,False
2019/10/26-4,6.19,False
2019/10/26-5,6.19,False
2019/10/26-6,6.19,False
2019/10/23-0,4.75,False
2019/10/23-1,3.3,False
2019/10/31-0,3.01,False
2019/10/31-1,1.98,False
2019/11/9-0,3.66,False
2019/11/9-1,1.66,False
2019/11/5-0,10.33,False
2019/11/5-1,0.86,False
2019/11/7-0,5.31,False
2019/11/7-1,5.31,False
2019/11/7-2,3.84,False
2019/11/13-0,9.95,False
2019/11/13-1,9.95,False
2019/11/13-2,9.95,False
2019/11/13-3,1.5,False
2019/11/28-0,4.71,False
2019/11/28-1,2.09,False
2019/11/30-0,2.7,False
2019/11/30-1,2.7,False
2019/11/30-2,2.7,False
2019/11/30-3,2.7,False
2019/11/30-4,2.7,False
2019/11/30-5,2.7,False
2019/11/30-6,2.7,False
2019/11/30-7,2.7,False
2019/11/30-8,2.7,False
2019/11/30-9,2.7,False
2019/11/30-21,2.7,False
2019/11/30-22,2.7,False
2019/11/30-23,0.4,False
2019/11/23-0,9.75,False
2019/11/23-1,7.119999999999999,False
2019/11/23-2,3.51,False
2019/11/23-3,2.0,False
2019/11/23-4,2.0,False
2019/11/23-5,2.0,False
2019/11/23-6,2.0,False
2019/11/23-7,2.0,False
2019/11/20-0,9.43,False
2019/11/20-1,9.43,False
2019/11/20-2,9.43,False
2019/11/20-3,9.43,False
2019/11/20-4,9.43,False
2019/11/21-0,2.99,False
2019/11/21-1,2.99,False
2019/11/21-2,2.99,False
2019/11/24-0,6.13,True
2019/11/24-1,6.13,True
2019/11/24-2,6.13,True
2019/11/24-3,6.13,True
2019/11/24-4,6.13,True
2019/12/2-0,8.93,False
2019/12/2-1,8.93,False
2019/12/2-2,4.37,False
2019/12/2-3,3.67,False
2019/12/2-4,3.67,False
2019/12/7-0,5.93,False
2019/12/7-1,5.93,False
2019/12/7-2,5.93,False
2019/12/7-3,5.93,False
2019/12/7-4,5.93,False
2019/12/7-5,5.93,False
2019/12/7-6,5.93,False
2019/12/7-7,5.93,False
2019/12/7-8,5.93,False
2019/12/14-0,0.91,False
2019/12/14-1,0.91,False
2019/12/14-2,0.91,False
2019/12/14-3,0.91,False
2019/12/14-4,0.91,False
2019/12/14-5,0.91,False
2019/12/14-6,0.91,False
2019/12/14-7,0.91,False
2019/12/14-22,0.91,False
2019/12/14-23,0.08,False
2019/12/5-0,5.34,False
2019/12/5-1,5.34,False
2019/12/5-2,5.34,False
2019/12/5-3,5.34,False
2019/12/5-4,1.42,False
2019/12/3-0,3.75,False
2019/12/3-1,3.75,False
2019/12/3-2,3.75,False
2019/12/3-3,3.75,False
2019/12/3-4,3.75,False
2019/12/3-5,3.75,False
2019/12/3-22,3.75,False
2019/12/3-23,0.64,False
2019/12/8-0,4.58,True
2019/12/8-1,4.58,True
2019/12/8-2,4.58,True
2019/12/8-3,4.58,True
2019/12/8-4,4.58,True
2019/12/8-5,4.58,True
2019/12/8-6,4.58,True
2019/12/8-7,4.58,True
2019/12/8-21,4.58,True
2019/12/8-22,4.58,True
2019/12/8-23,0.9,True
2019/12/11-0,5.95,False
2019/12/11-1,5.95,False
2019/12/11-2,5.95,False
2019/12/11-3,5.95,False
2019/12/11-4,5.95,False
2019/12/16-0,11.74,False
2019/12/16-1,11.74,False
2019/12/16-2,11.39,False
2019/12/28-0,0.9,False
2019/12/28-1,0.18,False
2019/12/16-3,5.29,False
2019/12/16-4,5.29,False
2019/12/16-5,5.29,False
2019/12/16-6,5.29,False
2019/12/25-0,3.16,False
2019/12/25-1,3.16,False
2019/12/25-2,3.16,False
2019/12/25-3,3.16,False
2019/12/25-4,3.16,False
2019/12/25-5,3.16,False
2019/12/25-6,3.16,False
2019/12/25-15,3.16,False
2019/12/25-16,3.16,False
2019/12/25-17,3.16,False
2019/12/25-18,3.16,False
2019/12/25-19,3.16,False
2019/12/25-20,3.16,False
2019/12/25-21,3.16,False
2019/12/25-22,3.16,False
2019/12/25-23,1.92,False
2020/1/10-0,4.21,False
2020/1/10-1,3.9,False
2020/1/4-5,3.01,False
2020/1/4-6,3.01,False
2020/1/4-7,3.01,False
2020/1/4-8,3.01,False
2020/1/4-23,0.14,False
2020/1/12-0,6.42,True
2020/1/12-1,2.7,True
2020/1/8-0,4.66,False
2020/1/8-1,4.66,False
2020/1/8-2,4.66,False
2020/1/8-3,4.66,False
2020/1/8-4,4.66,False
2020/1/8-22,4.66,False
2020/1/8-23,0.09,False
2019/12/31-0,4.29,False
2019/12/31-1,4.29,False
2019/12/31-2,4.29,False
2019/12/31-3,4.29,False
2019/12/31-4,4.29,False
2019/12/31-5,4.29,False
2019/12/31-6,4.29,False
2019/12/31-22,4.29,False
2019/12/31-23,2.12,False
2020/1/22-0,4.63,False
2020/1/22-1,3.84,False
2020/1/17-0,2.91,False
2020/1/17-1,2.91,False
2020/1/17-2,2.91,False
2020/1/17-3,2.91,False
2020/1/17-4,2.91,False
2020/1/17-5,2.91,False
2020/1/17-6,2.91,False
2020/1/17-7,2.91,False
2020/1/24-0,7.449999999999999,False
2020/1/24-1,7.449999999999999,False
2020/1/24-2,7.449999999999999,False
2020/1/24-3,7.449999999999999,False
2020/1/24-4,5.4799999999999995,False
2020/1/24-5,4.52,False
2020/1/24-6,4.52,False
2020/1/18-0,1.27,False
2020/1/18-1,1.27,False
2020/1/18-2,1.27,False
2020/1/18-3,1.03,False
2020/1/23-0,3.61,False
2020/1/23-1,3.61,False
2020/1/23-2,1.86,False
2020/1/26-0,3.24,True
2020/1/26-1,3.24,True
2020/1/26-2,3.24,True
2020/1/26-3,3.24,True
2020/1/26-4,3.24,True
2020/1/26-5,3.24,True
2020/1/26-6,3.24,True
2020/1/26-7,3.24,True
2020/1/26-23,0.01,True
2020/1/16-0,4.48,False
2020/1/16-1,4.48,False
2020/1/16-2,4.39,False
2020/2/7-0,1.75,False
2020/2/7-1,0.53,False
2020/1/29-0,6.32,False
2020/1/29-1,6.32,False
2020/1/29-2,6.32,False
2020/1/29-3,6.32,False
2020/1/29-4,6.32,False
2020/1/30-0,3.84,False
2020/1/30-1,3.84,False
2020/1/30-5,3.84,False
2020/1/30-23,3.18,False
2020/2/16-0,6.27,True
2020/2/16-1,6.27,True
2020/2/16-2,6.27,True
2020/2/16-3,6.27,True
2020/2/16-4,6.27,True
2020/2/16-5,6.27,True
2020/2/16-6,6.27,True
2020/2/16-7,6.27,True
2020/2/16-22,6.27,True
2020/2/16-23,4.81,True
2020/2/13-0,3.23,False
2020/2/13-1,3.23,False
2020/2/13-2,1.95,False
2020/2/27-0,1.14,False
2020/2/27-1,1.14,False
2020/2/27-2,1.14,False
2020/2/27-3,1.14,False
2020/2/27-4,1.14,False
2020/2/27-5,0.97,False
2020/3/1-0,4.84,True
2020/3/1-1,4.84,True
2020/3/1-2,4.84,True
2020/3/1-3,4.84,True
2020/3/1-4,4.84,True
2020/3/1-5,4.84,True
2020/3/1-6,4.84,True
2020/3/1-21,4.84,True
2020/3/1-22,4.84,True
2020/3/1-23,0.81,True
2020/3/3-0,5.13,False
2020/3/3-1,5.13,False
2020/3/3-2,5.13,False
2020/3/3-3,5.13,False
2020/3/3-4,5.13,False
2020/3/3-5,5.13,False
2020/3/3-20,5.13,False
2020/5/10-0,4.78,True
2020/5/10-1,4.78,True
2020/5/10-2,4.78,True
2020/5/10-3,4.78,True
2020/5/10-4,4.78,True
2020/5/10-5,4.78,True
2020/5/10-6,4.78,True
2020/5/10-7,4.78,True
2020/5/10-8,4.78,True
2020/5/10-17,4.78,True
2020/5/10-18,4.78,True
2020/5/10-19,4.78,True
2020/5/10-20,4.78,True
2020/5/10-21,4.78,True
2020/5/10-22,4.78,True
2020/5/10-23,4.67,True
2020/6/19-0,5.99,False
2020/6/19-1,5.99,False
2020/6/19-2,5.99,False
2020/6/19-3,5.99,False
2020/6/19-4,5.99,False
2020/6/19-5,1.58,False
2020/7/1-0,4.99,False
2020/7/1-1,0.07,False
2020/7/2-0,4.79,False
2020/7/2-1,4.79,False
2020/7/2-2,4.79,False
2020/7/2-3,4.79,False
2020/7/2-4,4.79,False
2020/7/2-5,4.79,False
2020/7/3-0,5.99,False
2020/7/3-1,5.99,False
2020/7/3-2,5.99,False
2020/7/3-3,5.99,False
2020/7/3-4,5.99,False
2020/7/3-5,5.99,False
2020/6/11-0,3.03,False
2020/6/11-1,3.03,False
2020/6/11-2,3.03,False
2020/6/11-3,3.03,False
2020/6/11-4,1.26,False
2020/8/10-0,5.6,False
2020/8/10-1,5.6,False
2020/8/10-2,5.6,False
2020/8/10-3,5.6,False
2020/8/10-4,5.6,False
2020/8/10-5,3.92,False
2020/8/7-0,5.49,False
2020/8/7-1,5.49,False
2020/8/7-2,5.49,False
2020/8/7-3,5.49,False
2020/8/7-4,5.49,False
2020/8/7-5,5.49,False
2020/8/7-6,5.49,False
2020/7/25-0,5.41,False
2020/7/25-1,5.41,False
2020/7/25-2,5.41,False
2020/7/25-3,1.08,False
2020/7/30-0,5.48,False
2020/7/30-1,5.48,False
2020/7/30-2,5.48,False
2020/7/30-3,5.48,False
2020/7/30-4,5.48,False
2020/7/30-5,1.01,False
2020/9/8-0,3.66,False
2020/9/8-1,3.66,False
2020/9/8-2,3.66,False
2020/9/8-3,3.66,False
2020/9/8-4,3.66,False
2020/9/8-5,3.66,False
2020/9/8-6,3.66,False
2020/9/8-7,3.66,False
2020/9/8-19,3.66,False
2020/9/8-20,3.66,False
2020/9/8-21,3.66,False
2020/9/8-22,3.66,False
2020/9/8-23,0.04,False
2020/8/24-0,5.41,False
2020/8/24-1,5.41,False
2020/8/24-2,5.41,False
2020/8/24-3,5.41,False
2020/8/24-4,5.41,False
2020/8/24-5,5.41,False
2020/8/24-6,5.41,False
2020/9/1-0,6.02,False
2020/9/1-1,6.02,False
2020/9/1-2,6.02,False
2020/9/1-3,6.02,False
2020/9/1-4,6.02,False
2020/9/1-5,6.02,False
2020/9/1-6,3.21,False
2020/8/21-0,3.29,False
2020/8/21-1,3.29,False
2020/8/21-2,3.29,False
2020/8/21-3,0.9,False
2020/8/30-0,5.44,True
2020/8/30-1,5.44,True
2020/8/30-2,5.44,True
2020/8/30-3,5.44,True
2020/8/30-4,0.2,True
2020/8/27-0,6.05,False
2020/8/27-1,6.05,False
2020/8/27-2,6.05,False
2020/8/27-3,6.05,False
2020/8/27-4,5.04,False
2020/10/5-0,5.52,False
2020/10/5-1,1.77,False
2020/10/25-0,5.58,True
2020/10/25-1,5.58,True
2020/10/25-2,5.58,True
2020/10/25-3,5.58,True
2020/10/25-4,5.58,True
2020/10/25-5,0.04,True
2020/10/10-0,5.57,False
2020/10/10-1,5.57,False
2020/10/10-2,5.57,False
2020/10/10-3,5.57,False
2020/10/10-4,4.44,False
2020/10/31-0,11.5,False
2020/10/31-1,11.5,False
2020/10/31-19,11.5,False
2020/10/31-20,11.5,False
2020/10/31-21,11.5,False
2020/10/31-22,11.5,False
2020/10/31-23,6.48,False
2020/11/2-0,5.85,False
2020/11/2-1,5.85,False
2020/11/2-2,0.35,False
2020/11/3-0,5.12,False
2020/11/3-1,5.12,False
2020/11/3-2,5.12,False
2020/11/3-3,5.12,False
2020/11/3-4,5.12,False
2020/11/3-5,5.12,False
2020/11/3-20,5.12,False
2020/11/3-21,5.12,False
2020/11/3-22,5.12,False
2020/11/3-23,4.87,False
2020/11/5-0,4.52,False
2020/11/5-1,4.52,False
2020/11/5-2,4.52,False
2020/11/5-3,4.52,False
2020/11/5-4,4.52,False
2020/11/5-5,4.52,False
2020/11/5-6,4.52,False
2020/11/5-21,4.52,False
2020/11/5-22,4.52,False
2020/11/5-23,1.46,False
2020/11/29-0,4.41,True
2020/11/29-1,3.04,True
2020/11/20-0,5.4,False
2020/11/20-1,0.05,False
2020/12/13-0,3.53,True
2020/12/13-1,3.38,True
2020/12/11-0,3.34,False
2020/12/11-1,3.34,False
2020/12/11-2,3.34,False
2020/12/11-3,3.34,False
2020/12/11-4,3.34,False
2020/12/11-5,3.34,False
2020/12/11-6,3.34,False
2020/12/11-7,3.34,False
2020/12/11-8,3.34,False
2020/12/11-9,3.34,False
2020/12/11-13,0.97,False
2020/12/5-0,3.75,False
2020/12/5-1,3.75,False
2020/12/5-2,3.75,False
2020/12/5-3,3.75,False
2020/12/5-4,3.75,False
2020/12/5-5,3.75,False
2020/12/5-6,3.75,False
2020/12/5-7,3.75,False
2020/12/5-18,3.75,False
2020/12/5-21,3.75,False
2020/12/5-22,3.75,False
2020/12/5-23,3.2,False
2020/12/4-0,6.51,False
2020/12/4-1,6.51,False
2020/12/4-2,6.51,False
2020/12/4-3,6.51,False
2020/12/4-4,0.78,False
2020/12/21-0,5.97,False
2020/12/21-1,5.97,False
2020/12/21-2,5.71,False
2021/1/9-0,2.15,False
2021/1/9-1,2.15,False
2021/1/9-2,2.15,False
2021/1/9-3,1.62,False
2021/1/6-0,5.45,False
2021/1/6-1,5.45,False
2021/1/6-2,3.83,False
2021/2/4-0,5.65,False
2021/2/4-1,5.65,False
2021/2/4-2,5.59,False
2021/2/18-0,5.94,False
2021/2/18-1,5.94,False
2021/2/18-2,5.94,False
2021/2/18-3,5.94,False
2021/2/18-4,5.94,False
2021/2/18-5,5.94,False
2021/2/18-8,1.27,False
2021/2/13-0,4.5,False
2021/2/13-1,4.5,False
2021/2/13-2,4.5,False
2021/2/13-3,4.5,False
2021/2/13-4,4.5,False
2021/2/13-5,4.5,False
2021/2/13-6,4.5,False
2021/2/13-18,4.5,False
2021/2/13-19,4.5,False
2021/2/13-20,4.5,False
2021/2/13-21,4.5,False
2021/2/13-22,4.5,False
2021/2/13-23,3.72,False
2021/2/15-0,6.05,False
2021/2/15-1,6.05,False
2021/2/15-2,6.05,False
2021/2/15-3,6.05,False
2021/2/15-4,6.05,False
2021/2/15-5,6.05,False
2021/2/15-6,6.05,False
2021/2/15-7,6.05,False
2021/2/15-8,6.05,False
2021/2/15-20,6.05,False
2021/2/15-21,6.05,False
2021/2/15-22,6.05,False
2021/2/15-23,5.64,False
2021/3/26-0,5.66,False
2021/3/26-1,5.66,False
2021/3/26-2,5.66,False
2021/3/26-3,5.66,False
2021/3/26-4,5.66,False
2021/3/26-5,5.66,False
2021/3/21-0,5.96,True
2021/3/21-1,5.96,True
2021/3/21-2,5.96,True
2021/3/21-3,5.96,True
2021/3/21-4,0.32,True
2021/3/28-0,11.629999999999999,True
2021/3/28-1,11.629999999999999,True
2021/3/28-2,9.16,True
2021/3/28-3,5.71,True
2021/3/28-4,1.03,True
2021/3/24-0,5.94,False
2021/3/24-1,5.94,False
2021/3/24-2,5.94,False
2021/3/24-3,5.94,False
2021/3/24-4,5.94,False
2021/3/24-5,5.94,False
2021/3/24-6,2.71,False
2021/4/12-0,5.96,False
2021/4/12-1,5.96,False
2021/4/12-2,5.4,False
2021/4/8-0,12.69,False
2021/4/8-1,12.69,False
2021/4/8-3,12.5,False
2021/4/8-4,6.09,False
2021/4/8-5,6.09,False
2021/4/8-6,6.09,False
2021/4/8-7,6.09,False
2021/4/8-8,6.09,False
2021/4/8-20,6.09,False
2021/4/8-21,6.09,False
2021/4/8-22,6.09,False
2021/4/8-23,2.96,False
2021/4/30-0,5.87,False
2021/4/30-1,5.87,False
2021/4/30-2,5.87,False
2021/4/30-3,5.87,False
2021/4/30-4,5.87,False
2021/4/30-5,5.87,False
2021/5/1-0,3.36,False
2021/5/1-1,3.36,False
2021/5/1-2,3.36,False
2021/5/1-3,3.36,False
2021/5/1-4,3.36,False
2021/5/1-5,3.36,False
2021/5/1-21,3.36,False
2021/5/1-23,0.77,False
2021/4/21-0,5.83,False
2021/4/21-1,5.83,False
2021/4/21-2,5.83,False
2021/4/21-3,5.83,False
2021/4/21-4,5.83,False
2021/4/21-5,1.75,False
2021/4/25-0,6.01,True
2021/4/25-1,6.01,True
2021/4/25-2,6.01,True
2021/4/25-3,6.01,True
2021/4/25-4,6.01,True
2021/4/25-5,6.01,True
2021/4/25-6,6.01,True
2021/4/25-20,6.01,True
2021/4/25-21,6.01,True
2021/4/25-22,6.01,True
2021/4/25-23,2.82,True
2021/5/7-0,6.51,False
2021/5/7-1,6.51,False
2021/5/7-2,6.51,False
2021/5/7-3,0.07,False
2021/5/13-0,1.77,False
2021/5/13-1,1.77,False
2021/5/13-2,1.77,False
2021/5/13-3,1.77,False
2021/5/13-4,1.77,False
2021/5/13-5,1.77,False
2021/5/13-6,1.77,False
2021/5/13-7,1.77,False
2021/5/13-21,1.77,False
2021/5/13-22,1.77,False
2021/5/13-23,0.95,False
2021/5/28-0,7.7700000000000005,False
2021/5/28-1,7.7700000000000005,False
2021/5/28-2,7.7700000000000005,False
2021/5/28-3,7.7700000000000005,False
2021/5/28-4,7.7700000000000005,False
2021/5/28-5,7.7700000000000005,False
2021/5/28-6,7.35,False
2021/5/28-7,4.07,False
2021/5/29-0,12.62,False
2021/5/29-1,12.62,False
2021/5/29-2,6.44,False
2021/5/21-0,18.21,False
2021/5/21-1,18.21,False
2021/5/21-2,13.95,False
2021/5/21-3,12.23,False
2021/5/21-4,12.23,False
2021/6/5-0,4.87,False
2021/6/5-1,4.87,False
2021/6/5-2,4.87,False
2021/6/5-3,4.87,False
2021/6/5-4,2.92,False
2021/6/12-0,6.65,False
2021/6/12-1,6.65,False
2021/6/12-2,6.65,False
2021/6/12-3,1.79,False
2021/6/3-0,4.93,False
2021/6/3-1,4.93,False
2021/6/3-2,4.93,False
2021/6/3-3,4.5,False
2021/6/13-0,13.85,True
2021/6/13-1,13.85,True
2021/6/13-2,13.85,True
2021/6/13-3,13.85,True
2021/6/13-4,13.85,True
2021/6/13-5,13.85,True
2021/6/13-6,9.95,True
2021/6/13-23,4.52,True
2021/6/17-0,5.66,False
2021/6/17-1,5.66,False
2021/6/17-2,5.66,False
2021/6/17-3,5.66,False
2021/6/17-4,5.66,False
2021/6/17-5,5.66,False
2021/6/16-0,3.14,False
2021/6/16-1,3.14,False
2021/6/16-2,3.14,False
2021/6/16-3,3.14,False
2021/6/16-4,3.14,False
2021/6/16-5,3.14,False
2021/6/22-0,6.65,False
2021/6/22-1,6.65,False
2021/6/22-2,6.65,False
2021/6/22-3,6.65,False
2021/6/22-4,6.65,False
2021/7/4-0,13.58,True
2021/7/4-1,13.58,True
2021/7/4-2,13.58,True
2021/7/4-3,10.62,True
2021/7/4-4,6.85,True
2021/7/4-5,6.85,True
2021/7/4-6,6.85,True
2021/7/4-23,2.81,True
2021/6/28-0,13.8,False
2021/6/28-1,13.8,False
2021/6/28-2,11.989999999999998,False
2021/6/28-3,6.64,False
2021/6/28-4,6.64,False
2021/6/28-5,6.64,False
2021/7/3-0,5.85,False
2021/7/3-1,4.27,False
2021/6/30-0,5.09,False
2021/6/30-1,5.09,False
2021/6/30-2,5.09,False
